project,organization,location,recording_date,recording_time,status,latitude,longitude,buffer_radius_m,species_code,scientific_name,species_english_name,species_class,method,rain,wind,noise,industry_noise,audio_issues,species_individual_name,transcriber,confidence,abundance,min0_voc,min0_start,min0_freq_range,min0_tag_duration,min1_voc,min1_start,min1_freq_range,min1_tag_duration,min2_voc,min2_start,min2_freq_range,min2_tag_duration,min3_voc,min3_start,min3_freq_range,min3_tag_duration,min4_voc,min4_start,min4_freq_range,min4_tag_duration,min5_voc,min5_start,min5_freq_range,min5_tag_duration,min6_voc,min6_start,min6_freq_range,min6_tag_duration,min7_voc,min7_start,min7_freq_range,min7_tag_duration,min8_voc,min8_start,min8_freq_range,min8_tag_duration,min9_voc,min9_start,min9_freq_range,min9_tag_duration,daily_weather_station_nm,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation_mm,hourly_wind_direction,hourly_wind_speed,hourly_visibility_km,hourly_station_pressure,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,land_features,equipment_used,task_comment,species_comment,original_file_name,tagged_in_wildtrax
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,Light,Light,Light,None,None,1,Chris Chutter,Confident,1,Song,0,3.08kHz to 4.20kHz,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,,12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,YBFL,Empidonax flaviventris,Yellow-bellied Flycatcher,AVES,3m 1SPR,Light,Light,Light,None,None,1,Chris Chutter,Confident,1,Song,3.4,1.87kHz to 5.74kHz,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,,12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,Light,Light,Light,None,None,2,Chris Chutter,Confident,1,Song,5.3,3.36kHz to 4.86kHz,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,,12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,RESQ,Tamiasciurus hudsonicus,Red Squirrel,MAMMALIA,3m 1SPR,Light,Light,Light,None,None,1,Chris Chutter,Confident,1,Call,6.4,2.43kHz to 3.46kHz,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,,12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,Light,Light,Light,None,None,2,Chris Chutter,Confident,1,Song,7.1,3.60kHz to 7.14kHz,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,,12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,HETH,Catharus guttatus,Hermit Thrush,AVES,3m 1SPR,Light,Light,Light,None,None,1,Chris Chutter,Confident,1,Song,8.4,1.73kHz to 4.16kHz,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,,12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,Light,Light,Light,None,None,1,Chris Chutter,Confident,1,Song,9.5,2.43kHz to 5.70kHz,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,,12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,YRWA,Setophaga coronata,Yellow-rumped Warbler,AVES,3m 1SPR,Light,Light,Light,None,None,1,Chris Chutter,Confident,1,Song,11.4,2.57kHz to 4.67kHz,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,,12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,OCWA,Leiothylpis celata,Orange-crowned Warbler,AVES,3m 1SPR,Light,Light,Light,None,None,1,Chris Chutter,To Be Checked,1,Song,14.5,4.48kHz to 7.56kHz,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,"Sings several more times, always faint.",12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,LIWI, ,Light wind,ABIOTIC,3m 1SPR,Light,Light,Light,None,None,1,Chris Chutter,Confident,1,Non-vocal,18,0.33kHz to 1.63kHz,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,,12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,OSFL,Contopus cooperi,Olive-sided Flycatcher,AVES,3m 1SPR,Light,Light,Light,None,None,1,Chris Chutter,Confident,1,Song,24.5,1.91kHz to 4.16kHz,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,,12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,PAWA,Setophaga palmarum,Palm Warbler,AVES,3m 1SPR,Light,Light,Light,None,None,1,Chris Chutter,Confident,1,Song,25,2.47kHz to 7.80kHz,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,,12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,ALFL,Empidonax alnorum,Alder Flycatcher,AVES,3m 1SPR,Light,Light,Light,None,None,1,Chris Chutter,Confident,1,Song,27.4,2.19kHz to 5.09kHz,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,,12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,RESQ,Tamiasciurus hudsonicus,Red Squirrel,MAMMALIA,3m 1SPR,Light,Light,Light,None,None,2,Chris Chutter,Confident,1,Call,33.3,0.42kHz to 7.80kHz,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,,12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,LISP,Melospiza lincolnii,Lincoln's Sparrow,AVES,3m 1SPR,Light,Light,Light,None,None,1,Chris Chutter,Confident,1,Song,44.3,0.93kHz to 5.46kHz,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,,12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,5:32:00,Active,59.44228,-109.85126,,LIRA, ,Light rain,ABIOTIC,3m 1SPR,Light,Light,Light,None,None,1,Chris Chutter,Confident,1,,,,,Non-vocal,16.4,0.28kHz to 10.93kHz,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,8.9,6.4,84,,,,,98.35,,,NA,,,Low volume.,,12-VWL68-32_20210624_053200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,ALFL,Empidonax alnorum,Alder Flycatcher,AVES,5m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,Song,0,2.29kHz to 5.74kHz,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,LIWI, ,Light wind,ABIOTIC,5m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,Non-vocal,0.1,0.28kHz to 1.87kHz,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,LIRA, ,Light rain,ABIOTIC,5m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,Non-vocal,3.2,0.47kHz to 11.25kHz,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,MORA, ,Moderate rain,ABIOTIC,5m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,Non-vocal,13.5,0.61kHz to 10.97kHz,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,RESQ,Tamiasciurus hudsonicus,Red Squirrel,MAMMALIA,5m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,Call,54.7,1.68kHz to 7.70kHz,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,ALFL,Empidonax alnorum,Alder Flycatcher,AVES,5m 1SPR,Light,Light,None,None,None,2,Chris Chutter,Confident,1,,,,,Song,10.8,1.68kHz to 5.93kHz,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,UNPA, ,Unidentified Passerine,AVES,5m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Unknown far,1,,,,,Song,23.4,2.15kHz to 4.86kHz,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,SWSP?,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,OSFL,Contopus cooperi,Olive-sided Flycatcher,AVES,5m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,,,,,Song,26.8,2.38kHz to 4.39kHz,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,HETH,Catharus guttatus,Hermit Thrush,AVES,5m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,,,,,Song,46.6,1.03kHz to 4.02kHz,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,UNPA, ,Unidentified Passerine,AVES,5m 1SPR,Light,Light,None,None,None,2,Chris Chutter,Unknown far,1,,,,,Song,49.3,3.60kHz to 6.16kHz,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,WWCR,Loxia leucoptera,White-winged Crossbill,AVES,5m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,,,,,Call,50.1,1.82kHz to 5.70kHz,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,OCWA,Leiothylpis celata,Orange-crowned Warbler,AVES,5m 1SPR,Light,Light,None,None,None,1,Chris Chutter,To Be Checked,1,,,,,,,,,Song,45,4.16kHz to 6.40kHz,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,5m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,,,,,,,,,,,,,Song,2.1,2.15kHz to 4.16kHz,3.54,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,CHSP,Spizella passerina,Chipping Sparrow,AVES,5m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,,,,,,,,,,,,,,,,,Song,18.9,2.85kHz to 6.86kHz,2.3,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,PISI,Spinus pinus,Pine Siskin,AVES,5m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,,,,,,,,,,,,,,,,,Call,39.9,3.22kHz to 7.10kHz,0.5,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,6:22:00,Active,59.44228,-109.85126,,CAJA,Perisoreus canadensis,Canada Jay,AVES,5m 1SPR,Light,Light,None,None,None,1,Chris Chutter,To Be Checked,1,,,,,,,,,,,,,,,,,Call,41.3,1.03kHz to 2.71kHz,1.13,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.5,6.3,81,,,,,98.36,,,NA,,,Not really raining. Precipitation falling off trees when the wind blows.,,12-VWL68-32_20210624_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,7:12:00,Active,59.44228,-109.85126,,LIRA, ,Light rain,ABIOTIC,3m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,Non-vocal,0.4,0.84kHz to 10.83kHz,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.9,6.7,80,,,,,98.36,,,NA,,,,,12-VWL68-32_20210624_071200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,7:12:00,Active,59.44228,-109.85126,,HETH,Catharus guttatus,Hermit Thrush,AVES,3m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,Song,8.4,1.45kHz to 4.02kHz,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.9,6.7,80,,,,,98.36,,,NA,,,,,12-VWL68-32_20210624_071200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,7:12:00,Active,59.44228,-109.85126,,ALFL,Empidonax alnorum,Alder Flycatcher,AVES,3m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,Song,11.8,1.87kHz to 5.32kHz,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.9,6.7,80,,,,,98.36,,,NA,,,,,12-VWL68-32_20210624_071200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,7:12:00,Active,59.44228,-109.85126,,LIWI, ,Light wind,ABIOTIC,3m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,Non-vocal,23.7,0.19kHz to 2.33kHz,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.9,6.7,80,,,,,98.36,,,NA,,,,,12-VWL68-32_20210624_071200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,7:12:00,Active,59.44228,-109.85126,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,Song,29.7,2.43kHz to 4.86kHz,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.9,6.7,80,,,,,98.36,,,NA,,,,,12-VWL68-32_20210624_071200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,7:12:00,Active,59.44228,-109.85126,,UNTR,,Unidentified Trill,AVES,3m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Unknown far,1,Song,46,3.69kHz to 6.77kHz,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.9,6.7,80,,,,,98.36,,,NA,,,,DEJU?,12-VWL68-32_20210624_071200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,7:12:00,Active,59.44228,-109.85126,,OSFL,Contopus cooperi,Olive-sided Flycatcher,AVES,3m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,Song,55.1,2.05kHz to 4.34kHz,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.9,6.7,80,,,,,98.36,,,NA,,,,,12-VWL68-32_20210624_071200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,7:12:00,Active,59.44228,-109.85126,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,Song,57.6,3.60kHz to 7.33kHz,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.9,6.7,80,,,,,98.36,,,NA,,,,,12-VWL68-32_20210624_071200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VWL68-32,2021-06-24,7:12:00,Active,59.44228,-109.85126,,MOWI, ,Moderate wind,ABIOTIC,3m 1SPR,Light,Light,None,None,None,1,Chris Chutter,Confident,1,,,,,Non-vocal,29.8,0.70kHz to 10.65kHz,11.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,79km,5.9,23.4,14.7,,,0.4,,EGG ISLAND,214.90m,62km,9.9,6.7,80,,,,,98.36,,,NA,,,,,12-VWL68-32_20210624_071200.wav,t
