project_id,location_name,recording_date,task_id,tag_id,ar_action,audit_date,audit_comment,,source_code,target_code,created_by,deleted_by,ar_unique_name,ar_new_unique_name,audit_vocalizationd,current_tag_vocalization,audit_abundance,current_species_abundance
2913,SNAS-06-09,2024-06-23 04:44:00,1390018,4496546,UPDATE,19:26.9,Dimension Change.,,PBGR,PBGR,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,2,1
2913,SNAS-12-14,2021-06-23 04:14:00,1523939,4546968,UPDATE,23:22.2,Dimension Change.,,GADW,GADW,Sachiko L Schott,Sachiko L Schott,1,,Song,Call,1,1
2913,SNAS-07-09,2024-05-29 04:50:00,1390034,4453452,UPDATE,57:13.9,Dimension Change.,,YHBL,YHBL,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-01-11,2024-06-20 07:43:00,1389819,4439657,UPDATE,57:49.7,Dimension Change.,,YHBL,YHBL,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-07-01,2024-05-29 04:50:00,1390026,4390544,UPDATE,05:37.3,Dimension Change.,,WIPH,WIPH,Sachiko L Schott,Sachiko L Schott,1,,Song,Call,1,1
2913,SNAS-13-01,2024-06-11 07:13:00,1389909,4424170,UPDATE,06:59.6,Dimension Change.,,WIPH,WIPH,Sachiko L Schott,Sachiko L Schott,2,,Song,Call,1,1
2913,SNAS-13-01,2024-06-11 07:13:00,1389909,4424074,UPDATE,07:33.4,Dimension Change.,,WIPH,WIPH,Sachiko L Schott,Sachiko L Schott,1,,Song,Call,1,1
3001,586--276-3,2024-06-03 07:06:00,1645553,4612018,UPDATE,56:45.6,Dimension Change.,,UNPA,UNPA,Erica Alex,Erica Alex,2,,Song,Song,1,1
3001,580--272-2,2024-06-02 03:40:00,1689941,4655802,UPDATE,09:21.3,Dimension Change.,,SWTH,SWTH,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,580--272-2,2024-06-02 03:40:00,1689941,4655805,UPDATE,10:06.5,Dimension Change.,,SWTH,SWTH,Erica Alex,Erica Alex,2,,Song,Song,1,1
3001,585--276-5,2024-06-02 06:37:00,1645571,4733297,UPDATE,18:46.0,Dimension Change.,,UEFL,UEFL,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,13-UDU27-36,2024-05-31 05:45:00,1645724,4781427,UPDATE,26:11.9,Dimension Change.,,LEFL,LEFL,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,13-UDU26-32,2024-06-02 03:44:00,1689934,4779647,UPDATE,39:01.4,Dimension Change.,,WTSP,WTSP,Erica Alex,Erica Alex,2,,Song,Song,1,1
3001,586--276-3,2024-06-03 07:06:00,1645553,4612061,UPDATE,47:16.0,Dimension Change.,,AMRE,AMRE,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,578--277-3,2024-05-30 04:40:00,1645486,4730179,UPDATE,20:14.4,Dimension Change.,,AMRE,AMRE,Erica Alex,Erica Alex,4,,Song,Song,1,1
3001,13-EUV40-33,2024-06-10 06:00:00,1691847,4663378,UPDATE,43:37.3,Dimension Change.,,CAWA,CAWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,13-EUV40-33,2024-05-31 03:36:00,1691880,4663441,UPDATE,46:24.1,Dimension Change.,,UNPA,UNPA,Erica Alex,Erica Alex,2,,Song,Song,1,1
3001,13-UEV40-36,2024-06-11 04:00:00,1691865,4660787,UPDATE,50:34.1,Dimension Change.,,NAWA,NAWA,Erica Alex,Erica Alex,3,,Song,Song,1,1
2913,SNAS-07-14,2024-05-28 06:51:00,1389870,4418907,UPDATE,59:03.9,Dimension Change.,,BRBL,BRBL,Sachiko L Schott,Sachiko L Schott,1,,Song,Call,1,1
2913,SNAS-06-14,2024-07-03 05:49:00,1390022,4680971,UPDATE,05:09.7,Dimension Change.,,BRBL,BRBL,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-01-14,2024-07-04 05:50:00,1389943,4489156,UPDATE,06:16.2,Dimension Change.,,BRBL,BRBL,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-07-14,2024-05-26 05:52:00,1390038,4453594,UPDATE,06:46.8,Dimension Change.,,BRBL,BRBL,Sachiko L Schott,Sachiko L Schott,2,,Song,Call,1,1
2913,SNAS-04-08,2024-05-26 05:52:00,1389984,4760244,UPDATE,12:05.9,Dimension Change.,,RWBL,RWBL,Sachiko L Schott,Sachiko L Schott,3,,Song,Song,1,1
2913,SNAS-04-08,2024-05-26 05:52:00,1389984,4760256,UPDATE,12:17.0,Dimension Change.,,RWBL,RWBL,Sachiko L Schott,Sachiko L Schott,2,,Song,Call,1,1
2913,SNAS-07-14,2024-05-26 05:52:00,1390038,4453532,UPDATE,18:56.6,Dimension Change.,,BRBL,BRBL,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-04-16,2024-05-26 05:52:00,1389994,4767875,UPDATE,19:57.2,Dimension Change.,,BRBL,BRBL,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-04-16,2024-05-26 05:52:00,1389994,4767883,UPDATE,20:02.2,Dimension Change.,,BHCO,BHCO,Sachiko L Schott,Sachiko L Schott,1,,Call,Call,1,1
2913,SNAS-04-16,2024-05-26 05:52:00,1389994,4767913,UPDATE,20:14.5,Dimension Change.,,BHCO,BHCO,Sachiko L Schott,Sachiko L Schott,2,,Call,Call,1,1
2913,SNAS-04-16,2024-05-26 05:52:00,1389994,4768022,UPDATE,20:19.8,Dimension Change.,,BHCO,BHCO,Sachiko L Schott,Sachiko L Schott,3,,Call,Call,1,1
2913,SNAS-04-16,2024-05-31 04:48:00,1389995,4496352,UPDATE,21:43.9,Dimension Change.,,UNBL,UNBL,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-03-03,2024-05-28 07:20:00,1389831,4440837,UPDATE,05:21.3,Dimension Change.,,STGR,STGR,Sachiko L Schott,Sachiko L Schott,1,,Song,Call,1,1
2913,SNAS-04-16,2024-05-26 05:52:00,1389994,4768027,UPDATE,18:42.7,Dimension Change.,,STGR,STGR,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-04-03,2024-05-28 06:21:00,1389839,4449952,UPDATE,21:08.0,Dimension Change.,,STGR,STGR,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
3001,586--276-4,2024-05-30 08:40:00,1645557,4601033,UPDATE,37:30.8,Dimension Change.,,MOWA,MOWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,586--276-2,2024-05-30 08:40:00,1645555,4600616,UPDATE,39:52.1,Dimension Change.,,LISP,LISP,Erica Alex,Erica Alex,4,,Song,Song,1,1
3001,580--271-33,2024-06-02 06:10:00,1645595,4659983,UPDATE,46:55.7,Dimension Change.,,NHWR,NHWR,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,586--279-4,2024-06-05 04:34:00,1644497,4593414,UPDATE,56:18.1,Dimension Change.,,UNPA,UNPA,Erica Alex,Erica Alex,3,,Song,Song,1,1
3001,578--277-3,2024-05-30 04:40:00,1645486,4730172,UPDATE,19:22.3,Dimension Change.,,AMRE,AMRE,Erica Alex,Erica Alex,5,,Song,Song,1,1
3001,13-UDV90-36,2024-05-30 07:41:00,1691318,4732019,UPDATE,23:20.8,Dimension Change.,,UNPA,UNPA,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,586--276-1,2024-06-09 09:03:00,1645566,4577784,UPDATE,37:44.1,Dimension Change.,,GHOW,GHOW,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,580--272-2,2024-06-13 04:34:00,1645586,4735796,UPDATE,46:41.9,Dimension Change.,,RBGR,RBGR,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,13-UEV40-136,2024-05-30 04:37:00,1644549,4732328,UPDATE,50:15.2,Dimension Change.,,PUFI,PUFI,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,13-UEV63-34,2024-05-30 03:35:00,1645455,4581891,UPDATE,00:39.7,Dimension Change.,,CATO,CATO,Erica Alex,Erica Alex,1,,Song,Song,CI 3,CI 3
3001,580--271-33,2024-06-02 03:40:00,1689938,4628439,UPDATE,15:17.6,Dimension Change.,,UNSP,UNSP,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,563--266-2,2024-06-14 08:08:00,1645628,4660108,UPDATE,16:31.3,Dimension Change.,,UNPA,UNPA,Erica Alex,Erica Alex,2,,Song,Song,1,1
3001,586--279-1,2024-05-30 06:09:00,1645527,4575300,UPDATE,26:04.8,Dimension Change.,,UNKN,UNKN,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,578--277-3,2024-05-30 04:40:00,1645486,4730163,UPDATE,34:45.4,Dimension Change.,,UNWA,UNWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,13-UEV40-35,2024-05-30 08:37:00,1645687,4781278,UPDATE,37:49.9,Dimension Change.,,YEWA,YEWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,13-UEV40-136,2024-05-29 08:08:00,1645676,4591522,UPDATE,43:07.5,Dimension Change.,,MAWA,MAWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,13-UEV40-136,2024-05-29 06:08:00,1645672,4660201,UPDATE,44:54.6,Dimension Change.,,MAWA,MAWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
2913,SNAS-04-16,2024-05-31 04:48:00,1389995,4496329,UPDATE,58:11.0,Dimension Change.,,GRSP,GRSP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-13-03,2024-06-11 07:13:00,1389910,4509990,UPDATE,58:59.0,Dimension Change.,,GRSP,GRSP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-10-03,2021-06-18 05:13:00,1524482,4485436,UPDATE,24:30.0,Dimension Change.,,WILL,WILL,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-09-12,2021-06-18 06:13:00,1524428,4501672,UPDATE,26:14.6,Dimension Change.,,WILL,WILL,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-08-09,2024-06-06 06:45:00,1390050,4457963,UPDATE,28:21.0,Dimension Change.,,WILL,WILL,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-11-06,2024-06-22 06:44:00,1390094,4470933,UPDATE,29:07.7,Dimension Change.,,WILL,WILL,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-03-03,2024-05-28 07:20:00,1389831,4440774,UPDATE,47:15.9,Dimension Change.,,BHCO,BHCO,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-03-03,2024-05-28 07:20:00,1389831,4440890,UPDATE,47:52.1,Dimension Change.,,BHCO,BHCO,Sachiko L Schott,Sachiko L Schott,2,,Song,Song,1,1
2913,SNAS-05-01,2024-05-28 05:51:00,1389996,4389465,UPDATE,19:58.3,Dimension Change.,,BCFR,BCFR,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,CI 1,CI 1
3001,578--277-4,2024-05-30 07:40:00,1645646,4593685,UPDATE,23:13.5,Dimension Change.,,SWTH,SWTH,Erica Alex,Erica Alex,2,,Song,Song,1,1
3001,13-UEV50-51,2024-06-15 08:28:00,1645670,,UPDATE,38:02.1,Dimension Change.,,AMRO,AMRO,Erica Alex,Erica Alex,1,,Song,,1,
3001,561--266-3,2024-06-02 03:44:00,1689936,4634749,UPDATE,45:13.6,Dimension Change.,,UNAM,UNAM,Erica Alex,Erica Alex,1,,Song,Song,2,2
3001,13-UEU28-32,2024-05-29 05:41:00,1645705,4663294,UPDATE,54:54.4,Dimension Change.,,RBGR,RBGR,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,578--277-5,2024-05-30 04:40:00,1645495,4582646,UPDATE,57:51.2,Dimension Change.,,AMRO,AMRO,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,13-UEV40-132,2024-05-30 04:37:00,1644540,4710628,UPDATE,00:50.2,Dimension Change.,,AMRO,AMRO,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,586--276-1,2024-05-30 03:40:00,1690721,4695237,UPDATE,03:10.0,Dimension Change.,,AMRO,AMRO,Erica Alex,Erica Alex,1,,Song,Song,1,1
2913,SNAS-03-01,2024-05-29 04:49:00,1389962,4484133,UPDATE,20:54.1,Dimension Change.,,MODO,MODO,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-08-09,2024-06-06 06:45:00,1390050,4457858,UPDATE,45:11.9,Dimension Change.,,BRSP,BRSP,Sachiko L Schott,Sachiko L Schott,2,,Song,Song,1,1
2913,SNAS-04-16,2024-05-26 05:52:00,1389994,4768023,UPDATE,20:32.9,Dimension Change.,,CCSP,CCSP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-11-06,2024-06-22 06:44:00,1390094,4470926,UPDATE,11:18.5,Dimension Change.,,VESP,VESP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-11-03,2024-06-22 06:44:00,1390093,4470793,UPDATE,11:45.5,Dimension Change.,,VESP,VESP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-01-06,2024-06-20 07:43:00,1389816,4439369,UPDATE,12:41.9,Dimension Change.,,CCSP,CCSP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-01-06,2024-06-20 07:43:00,1389816,4439336,UPDATE,13:11.8,Dimension Change.,,VESP,VESP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-02-16,2024-06-08 08:14:00,1389830,4440285,UPDATE,17:58.5,Dimension Change.,,VESP,VESP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-02-08,2024-06-08 08:14:00,1389826,4440000,UPDATE,19:29.1,Dimension Change.,,VESP,VESP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-05-09,2024-06-08 05:14:00,1390006,4496473,UPDATE,19:55.3,Dimension Change.,,VESP,VESP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-07-09,2024-05-29 04:50:00,1390034,4453524,UPDATE,20:18.1,Dimension Change.,,VESP,VESP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-04-03,2024-05-28 06:21:00,1389839,4449939,UPDATE,21:34.7,Dimension Change.,,VESP,VESP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-12-09,2021-06-23 04:14:00,1523922,4545322,UPDATE,22:55.3,Dimension Change.,,VESP,VESP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-09-02,2021-06-18 06:13:00,1524382,4497144,UPDATE,46:49.1,Dimension Change.,,BRSP,BRSP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-09-02,2021-06-18 06:13:00,1524382,4497146,UPDATE,46:53.2,Dimension Change.,,CCLO,CCLO,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-09-10,2021-06-18 06:13:00,1524426,4501322,UPDATE,50:22.6,Dimension Change.,,BRSP,BRSP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-09-15,2021-06-18 06:13:00,1524458,4502227,UPDATE,51:13.5,Dimension Change.,,BRSP,BRSP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-10-04,2021-06-18 05:13:00,1524486,4502520,UPDATE,53:21.6,Dimension Change.,,CCSP,CCSP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-02-16,2024-06-09 05:44:00,1389960,4480253,UPDATE,18:00.7,Dimension Change.,,UNTR,UNTR,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-12-14,2024-05-29 06:50:00,1389908,4514787,UPDATE,20:46.9,Dimension Change.,,CCSP,CCSP,Sachiko L Schott,Sachiko L Schott,2,,Song,Song,1,1
2913,SNAS-12-14,2024-05-29 06:50:00,1389908,4514828,UPDATE,20:54.3,Dimension Change.,,CCSP,CCSP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-04-14,2024-05-28 06:21:00,1389845,4450165,UPDATE,22:17.2,Dimension Change.,,VESP,VESP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-05-08,2024-05-28 05:51:00,1390001,4676565,UPDATE,23:59.4,Dimension Change.,,BRSP,BRSP,Sachiko L Schott,Sachiko L Schott,2,,Song,Song,1,1
2913,SNAS-12-03,2021-06-25 06:15:00,1524590,4520334,UPDATE,25:05.7,Dimension Change.,,BRSP,BRSP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-10-06,2021-06-17 06:13:00,1523845,4630565,UPDATE,27:54.9,Dimension Change.,,VESP,VESP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-10-08,2021-06-17 06:13:00,1523851,4630677,UPDATE,13:36.7,Dimension Change.,,SAVS,SAVS,Sachiko L Schott,Sachiko L Schott,2,,Song,Song,1,1
2913,SNAS-04-03,2024-05-28 06:21:00,1389839,4449927,UPDATE,20:35.7,Dimension Change.,,BRSP,BRSP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-T2-08,2024-05-28 06:51:00,1389926,4540245,UPDATE,23:32.5,Dimension Change.,,SAVS,SAVS,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-04-16,2024-05-31 04:48:00,1389995,4496315,UPDATE,24:41.0,Dimension Change.,,SAVS,SAVS,Sachiko L Schott,Sachiko L Schott,2,,Song,Song,1,1
2913,SNAS-11-09,2024-06-22 06:44:00,1390099,4473524,UPDATE,29:46.9,Dimension Change.,,SAVS,SAVS,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
2913,SNAS-09-05,2024-06-09 06:14:00,1390058,4680241,UPDATE,31:29.0,Dimension Change.,,BRSP,BRSP,Sachiko L Schott,Sachiko L Schott,1,,Song,Song,1,1
3001,586--279-4,2024-06-05 04:34:00,1644497,4593347,UPDATE,38:41.9,Dimension Change.,,UNWA,UNWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,578--277-4,2024-05-30 04:40:00,1645485,4730055,UPDATE,12:21.9,Dimension Change.,,BLBW,BLBW,Erica Alex,Erica Alex,2,,Song,Song,1,1
3001,578--277-4,2024-05-30 04:40:00,1645485,4730116,UPDATE,13:01.9,Dimension Change.,,BLBW,BLBW,Erica Alex,Erica Alex,3,,Song,Song,1,1
3001,586--279-1,2024-05-30 06:09:00,1645527,4575283,UPDATE,24:20.4,Dimension Change.,,AMRO,AMRO,Erica Alex,Erica Alex,1,,Song,Song,1,1
3001,586--276-1,2024-06-05 04:35:00,1644505,4598387,UPDATE,45:26.9,Dimension Change.,,AMGO,AMGO,Erica Alex,Erica Alex,1,,Call,Call,1,1
3001,13-UEV40-35,2024-06-02 04:35:00,1645449,4579734,UPDATE,46:16.3,Dimension Change.,,AMGO,AMGO,Erica Alex,Erica Alex,1,,Call,Song,1,1
3001,586--276-2,2024-05-30 08:40:00,1645555,4600642,UPDATE,49:06.7,Dimension Change.,,WWCR,WWCR,Erica Alex,Erica Alex,1,,Call,Song,1,1
3001,13-EUV40-33,2024-06-03 06:04:00,1691850,4732146,UPDATE,57:17.5,Dimension Change.,,TRES,TRES,Erica Alex,Erica Alex,1,,Call,Call,1,1
2744,HSNWA-00-12,2024-06-18 21:01:00,1218446,4377782,UPDATE,06:31.9,Dimension Change.,,CONI,CONI,Kelsey Bell,Kelsey Bell,1,,Song,Call,1,1
2744,HSNWA-00-12,2024-06-18 21:01:00,1218446,4377781,UPDATE,06:34.5,Dimension Change.,,COWW,COWW,Kelsey Bell,Kelsey Bell,1,,Call,Call,1,1
2772,667--316-3-3,2023-05-31 04:43:00,1201657,4564227,UPDATE,23:39.4,Dimension Change.,,PAWA,PAWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,667--319-2-7,2023-05-29 04:14:00,1201167,4481879,UPDATE,39:11.7,Dimension Change.,,NAWA,NAWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,669--317-4-5,2023-05-29 09:14:00,1201242,4482785,UPDATE,52:53.5,Dimension Change.,,WIWA,WIWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,667--316-3-7,2023-06-03 05:40:00,1201695,4433750,UPDATE,56:03.4,Dimension Change.,,COYE,COYE,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,593--315-2-5,2023-05-31 05:23:00,1196454,4381370,UPDATE,58:34.2,Dimension Change.,,UNPA,UNPA,Erica Alex,Erica Alex,2,,Song,Song,1,1
2772,630--305-3-3,2023-05-28 04:26:00,1201563,4522635,UPDATE,03:43.7,Dimension Change.,,NOWA,NOWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,630--305-3-3,2023-05-27 04:57:00,1201515,4367181,UPDATE,04:02.5,Dimension Change.,,CONW,CONW,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,614--306-4-9,2023-05-26 04:30:00,1201622,4381164,UPDATE,13:35.3,Dimension Change.,,WOFR,WOFR,Erica Alex,Erica Alex,1,,Song,Song,CI 1,CI 1
2772,667--319-2-9,2023-05-29 04:14:00,1201169,4546455,UPDATE,17:00.1,Dimension Change.,,PAWA,PAWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,667--319-2-7,2023-05-29 04:14:00,1201167,4481922,UPDATE,24:26.3,Dimension Change.,,PAWA,PAWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,667--319-4-3,2023-05-29 04:14:00,1201132,4481733,UPDATE,25:11.6,Dimension Change.,,YRWA,YRWA,Erica Alex,Erica Alex,2,,Song,Song,1,1
2772,667--319-4-3,2023-05-29 04:14:00,1201132,4481735,UPDATE,26:43.4,Dimension Change.,,UNPA,UNPA,Erica Alex,Erica Alex,3,,Song,Song,1,1
2772,667--319-2-3,2023-05-29 04:14:00,1201166,4512414,UPDATE,27:21.6,Dimension Change.,,YRWA,YRWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,630--305-2-3,2023-06-02 04:50:00,1201512,4818807,UPDATE,42:04.7,Dimension Change.,,TEWA,TEWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,630--305-2-3,2023-06-02 04:50:00,1201512,,UPDATE,42:17.2,Dimension Change.,,WIWR,WIWR,Erica Alex,Erica Alex,1,,Song,,1,
2772,630--305-2-3,2023-06-02 04:50:00,1201512,,UPDATE,43:03.3,Dimension Change.,,SWSP,SWSP,Erica Alex,Erica Alex,1,,Song,,1,
2772,ASSAPAN1,2024-06-11 07:29:00,1173961,4470082,UPDATE,54:19.3,Dimension Change.,,UNKN,UNKN,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,667--316-2-1,2023-06-03 05:40:00,1201661,4488745,UPDATE,57:31.6,Dimension Change.,,UNWO,UNWO,Erica Alex,Erica Alex,2,,Song,Song,1,1
2772,614--306-4-7,2023-06-02 04:52:00,1201584,4457007,UPDATE,58:13.5,Dimension Change.,,BCFR,BCFR,Erica Alex,Erica Alex,1,,Song,Song,CI 1,CI 1
2772,633--313-2-5,2023-05-31 05:19:00,1197863,4530322,UPDATE,59:54.5,Dimension Change.,,NLFR,NLFR,Erica Alex,Erica Alex,1,,Song,Song,CI 1,CI 1
2772,637--315-4-3,2023-05-29 04:20:00,1198073,4481633,UPDATE,01:38.0,Dimension Change.,,BCFR,BCFR,Erica Alex,Erica Alex,1,,Song,Song,CI 1,CI 1
2772,667--319-4-3,2023-05-29 04:14:00,1201132,4481781,UPDATE,02:02.7,Dimension Change.,,BCFR,BCFR,Erica Alex,Erica Alex,1,,Song,Song,CI 1,CI 1
2772,667--319-4-9,2023-05-29 04:14:00,1201129,4481682,UPDATE,02:34.5,Dimension Change.,,BCFR,BCFR,Erica Alex,Erica Alex,1,,Song,Song,CI 1,CI 1
2772,667--319-2-7,2023-05-29 04:14:00,1201167,4481849,UPDATE,03:06.9,Dimension Change.,,BCFR,BCFR,Erica Alex,Erica Alex,1,,Song,Song,CI 1,CI 1
2772,630--305-3-3,2023-05-27 06:27:00,1201560,4456425,UPDATE,04:06.7,Dimension Change.,,UNWO,UNWO,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,614--306-4-9,2023-05-26 09:00:00,1201625,4457924,UPDATE,04:48.0,Dimension Change.,,BCFR,BCFR,Erica Alex,Erica Alex,1,,Song,Song,CI 2,CI 2
2772,614--306-1-1,2023-06-03 05:52:00,1201587,4457142,UPDATE,05:45.7,Dimension Change.,,BCFR,BCFR,Erica Alex,Erica Alex,1,,Song,Song,CI 1,CI 1
2772,511--355-1.1,2024-06-14 07:12:00,1173887,4438503,UPDATE,06:42.5,Dimension Change.,,GRTF,GRTF,Erica Alex,Erica Alex,1,,Song,Song,CI 1,CI 1
2772,614--306-1-5,2023-06-02 04:52:00,1201579,,UPDATE,08:33.4,Dimension Change.,,UNFR,UNFR,Erica Alex,Erica Alex,1,,Song,,CI 1,
2772,511--355-3.7,2024-06-22 05:13:00,1173875,4283529,UPDATE,14:10.6,Dimension Change.,,MALL,MALL,Erica Alex,Erica Alex,1,,Song,Call,1,1
2772,633--313-4-3,2023-06-05 05:15:00,1197843,4391024,UPDATE,16:12.3,Dimension Change.,,RWBL,RWBL,Erica Alex,Erica Alex,5,,Song,Song,1,1
2772,633--313-2-5,2023-06-11 06:41:00,1197831,4396450,UPDATE,17:57.6,Dimension Change.,,UNKN,UNKN,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,629--309-2-7,2023-05-31 05:21:00,1196844,,UPDATE,23:18.0,Dimension Change.,,UNBI,UNBI,Erica Alex,Erica Alex,2,,Song,,4,
2772,614--306-1-5,2023-06-02 07:52:00,1201597,4356004,UPDATE,30:13.1,Dimension Change.,,WTSP,WTSP,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,593--315-3-9,2023-05-31 05:23:00,1196459,4483472,UPDATE,31:59.8,Dimension Change.,,BCCH,BCCH,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,633--313-4-5,2023-06-18 07:10:00,1197850,4407325,UPDATE,32:37.5,Dimension Change.,,UNPA,UNPA,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,614--306-1-5,2023-06-13 04:46:00,1201600,4393785,UPDATE,29:57.7,Dimension Change.,,MAWR,MAWR,Erica Alex,Erica Alex,2,,Song,Song,1,1
2772,POPLARR1,2024-06-13 04:30:00,1173964,4819305,UPDATE,40:52.3,Dimension Change.,,RBNU,RBNU,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,591--357-1.9,2024-06-10 06:01:00,1177276,4369574,UPDATE,43:42.0,Dimension Change.,,MODO,MODO,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,593--315-3-7,2023-06-05 05:19:00,1196339,4393627,UPDATE,46:22.7,Dimension Change.,,BBWA,BBWA,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,637--315-4-5,2023-06-12 05:40:00,1201094,4455597,UPDATE,47:05.5,Dimension Change.,,BLBW,BLBW,Erica Alex,Erica Alex,1,,Song,Song,1,1
2772,542--353-3.7,2024-06-14 05:39:00,1179212,4444352,UPDATE,54:13.4,Dimension Change.,,BLBW,BLBW,Erica Alex,Erica Alex,1,,Song,Song,1,1
